"year","julian.day","wild","river.age","sea.age","length","weight","sea.lice","river","country","sex"
2003,132.90967789536,1,2,1,72.7,3.35,FALSE,"nivelle","fr",NA
2003,76.8369100804891,1,1,3,90.6,5.9,FALSE,"oir","fr",2
2000,103.170122231127,2,1,2,85.8,3.29,TRUE,"moy","ie",1
2015,155.954593101735,1,2,1,67.7,2.81,FALSE,"moy","ie",NA
2005,112.502026281717,2,1,2,80.7,3.38,TRUE,"scorff","fr",2
2017,159.742458256574,1,1,1,68.2,2.56,FALSE,"corrib","ie",NA
2010,162.100492901957,2,1,1,54,1.17,TRUE,"oir","fr",NA
2000,125.57928769132,2,1,2,86.6,4.4,FALSE,"nivelle","fr",2
2007,113.842541573644,2,1,2,36.259842519685,4.38,TRUE,"moy","ie",2
2008,110.237009424707,1,1,2,86.8,5.51,FALSE,"moy","ie",2
2000,74.6922448310658,1,1,2,82.9,4.38,FALSE,"oir","fr",1
2011,89.96365988845,1,2,2,78.3,4.13,FALSE,"nivelle","fr",1
2012,105.706923183577,1,2,2,77.3,3.73,TRUE,"nivelle","fr",2
2002,153.113770081118,2,2,1,80.1,4.07,TRUE,"corrib","ie",NA
2000,169.799097429818,2,1,1,72,2.73,FALSE,"oir","fr",NA
2001,148.933062623051,2,1,1,70.7,2.56,FALSE,"corrib","ie",NA
2016,159.91144293759,2,1,1,73.1,2.21,FALSE,"moy","ie",NA
2002,139.108462051423,1,2,1,70,3.11,FALSE,"corrib","ie",NA
2001,146.087747730512,2,1,1,74.2,2.75,FALSE,"moy","ie",NA
2003,95.0812643065088,1,2,2,88.1,5.02,FALSE,"nivelle","fr",2
2006,164.365309176848,2,1,1,79.3,3.07,FALSE,"corrib","ie",NA
2000,123.877101894114,2,1,2,81.9,3.37,FALSE,"oir","fr",2
2001,157.047989465237,1,2,1,70.6,2.73,FALSE,"corrib","ie",NA
2005,107.994100947608,2,1,2,87.5,4.47,TRUE,"moy","ie",2
2008,128.18067930295,2,1,4,95.8,5.94,FALSE,"scorff","fr",2
2002,116.371778411062,2,1,2,75.6,2.72,TRUE,"scorff","fr",2
2006,81.6115141171786,1,1,3,93.7,7.09,FALSE,"oir","fr",1
2013,119.445547029284,2,1,2,77.7,3.18,FALSE,"corrib","ie",2
2002,157.679445675668,2,1,1,66.2,1.81,FALSE,"scorff","fr",NA
2014,162.209124348272,2,1,1,62.7,1.44,FALSE,"scorff","fr",NA
2009,117.249679599633,1,2,2,72.9,3.5,FALSE,"scorff","fr",2
2002,127.974934288485,2,2,4,89.1,4.27,TRUE,"nivelle","fr",2
2000,104.455475303693,2,1,2,85.5,4.02,FALSE,"moy","ie",2
2009,138.000778175615,1,1,1,69.9,2.86,FALSE,"corrib","ie",NA
2015,168.718101924246,1,1,1,60,1.78,FALSE,"oir","fr",NA
2003,113.826624321756,1,2,2,84.1,4.59,TRUE,"moy","ie",2
2009,89.4810327058601,1,2,2,83.7,4.56,FALSE,"corrib","ie",2
2016,169.102944758867,1,1,1,66.6,2.38,FALSE,"moy","ie",NA
2002,167.317979400272,2,1,1,72.7,2.58,FALSE,"scorff","fr",NA
2012,168.790783502026,2,1,1,59.4,1.38,FALSE,"nivelle","fr",NA
2012,166.703357372058,2,1,1,66.2,1.99,TRUE,"moy","ie",NA
2014,155.231938014738,2,1,1,66.4,2.01,FALSE,"moy","ie",NA
2006,133.400126960352,1,1,1,84.8,4.62,TRUE,"corrib","ie",NA
2003,75.3670972982415,1,1,3,93.8,7.07,TRUE,"corrib","ie",2
2000,108.391711919509,2,1,2,83,4.54,FALSE,"scorff","fr",2
2017,104.488490516126,1,1,3,83.5,4.26,TRUE,"corrib","ie",1
2015,153.677422654194,1,2,1,71.4,3.12,FALSE,"nivelle","fr",NA
2001,102.79846971588,2,1,2,88.7,5.12,TRUE,"scorff","fr",2
2010,124.457208137113,2,1,2,83.2,3.57,TRUE,"scorff","fr",1
2004,87.2413850385184,2,1,2,75.5,2.43,FALSE,"scorff","fr",2
2009,96.3672250740196,2,1,3,91,4.93,FALSE,"moy","ie",2
2001,105.579376692878,2,1,2,79.8,3.14,FALSE,"scorff","fr",2
2008,158.802315311565,2,1,1,67.2,1.95,FALSE,"oir","fr",NA
2009,122.657942789451,2,1,2,73.5,3.08,FALSE,"nivelle","fr",2
2000,163.386095195389,2,2,1,71.7,2.47,FALSE,"scorff","fr",NA
2002,163.184447214214,2,1,1,68.1,2.28,FALSE,"moy","ie",NA
2013,147.573140014149,1,2,1,66.6,2.56,FALSE,"scorff","fr",NA
2007,113.7882372327,2,1,2,76.3,3.53,FALSE,"oir","fr",2
2002,122.131881357561,2,1,2,72.2,2.37,FALSE,"scorff","fr",2
2005,141.368212538154,1,1,1,61.1,1.94,FALSE,"scorff","fr",NA
2011,112.240255002158,2,2,2,85.2,4.07,FALSE,"moy","ie",2
2008,103.005190620969,2,1,3,96.1,6.74,FALSE,"moy","ie",2
2008,104.625264143885,2,2,3,96.3,5.82,FALSE,"nivelle","fr",2
2002,99.9669376578397,1,2,3,99.1,8.68,TRUE,"moy","ie",2
2016,104.358359739944,1,2,2,76.6,3.97,FALSE,"nivelle","fr",2
2006,107.659468038867,2,2,4,91.5,5.45,FALSE,"scorff","fr",2
2004,105.646349672486,1,1,2,78.3,3.49,FALSE,"oir","fr",1
2002,115.21949958613,2,1,2,77.1,2.93,FALSE,"nivelle","fr",2
2017,124.482200186363,2,1,2,71.9,2.71,FALSE,"scorff","fr",1
2015,115.288258711534,1,1,3,93.7,7.6,FALSE,"moy","ie",2
2001,92.7946542721201,2,1,2,85.7,4.07,FALSE,"corrib","ie",2
2000,103.972037985672,2,1,2,81.2,3.87,FALSE,"moy","ie",1
2002,101.578881325876,1,2,2,86.6,6.37,FALSE,"moy","ie",2
2017,166.744765842707,2,1,1,51.2,0.81,FALSE,"nivelle","fr",NA
2002,100.23836628681,2,1,2,88.2,4.76,TRUE,"moy","ie",1
2006,130.489264079419,1,3,1,69.3,2.49,FALSE,"moy","ie",NA
2000,112.026606333839,2,1,2,87.5,4.13,FALSE,"moy","ie",2
2008,121.807574556152,2,1,2,79.6,3.47,FALSE,"nivelle","fr",2
2008,150.40026225985,2,1,1,69.2,2.09,FALSE,"moy","ie",NA
2011,159.173739374893,2,2,1,71.6,2.27,TRUE,"moy","ie",NA
2004,76.481967452842,1,2,4,91,7.02,TRUE,"scorff","fr",2
2006,97.5531286279471,1,1,3,85.1,5.55,FALSE,"scorff","fr",2
2017,165.039581192628,2,1,1,70.2,2.16,FALSE,"nivelle","fr",NA
2001,82.4737712094662,1,1,2,71.4,2.92,FALSE,"oir","fr",2
2001,98.9890641195261,2,1,2,76.4,2.52,FALSE,"oir","fr",2
2000,108.768114296165,2,1,2,84.5,4.25,FALSE,"moy","ie",1
2001,106.746680626088,2,2,2,76.9,3.5,FALSE,"nivelle","fr",2
2013,118.204429129058,2,1,2,82.2,3.61,FALSE,"corrib","ie",1
2004,99.6326641478458,2,1,2,81.4,3.86,FALSE,"moy","ie",2
2016,171.264892967193,2,1,1,58.9,1.52,FALSE,"corrib","ie",NA
2002,92.4504420477989,1,1,2,89.3,6.64,TRUE,"moy","ie",1
2009,119.169973416385,2,1,3,99.6,6.2,FALSE,"corrib","ie",2
2005,109.539683606342,2,1,4,99.9,5.24,TRUE,"moy","ie",2
2001,114.037020464233,2,1,2,90.5,5.9,TRUE,"corrib","ie",2
2010,110.885344640605,1,2,2,83.5,4.8,FALSE,"corrib","ie",2
2008,176.531244391443,2,1,1,65.6,1.94,FALSE,"nivelle","fr",NA
2003,98.2183379204525,1,1,2,85,4.64,FALSE,"corrib","ie",1
2016,171.497887557359,2,1,1,67.4,1.84,FALSE,"corrib","ie",NA
2007,130.982724364812,2,1,2,32.9133858267717,3.74,FALSE,"corrib","ie",2
2008,97.1837664352475,1,2,3,94,7.46,FALSE,"corrib","ie",2
2002,74.4990974417175,1,2,2,85.6,5.72,FALSE,"moy","ie",2
2017,156.033335961297,2,1,1,72.7,2.03,FALSE,"moy","ie",NA
2008,107.342432689849,1,1,2,76.2,3.74,FALSE,"nivelle","fr",2
2002,132.715065043744,2,1,3,95.7,6.78,TRUE,"corrib","ie",2
2007,165.321001836935,2,1,1,62.4,1.31,FALSE,"nivelle","fr",NA
2007,170.609848514532,2,2,1,29.3307086614173,2.54,FALSE,"corrib","ie",NA
2007,100.966970671019,1,2,4,38.9370078740157,7.29,TRUE,"moy","ie",2
2010,110.124529827135,2,1,2,89.1,4.38,FALSE,"moy","ie",2
2004,151.542227558291,2,2,1,69.5,2.47,FALSE,"corrib","ie",NA
2004,108.403285139749,2,1,2,86.1,4.04,FALSE,"moy","ie",1
2000,130.11655919043,1,1,1,70.3,2.51,FALSE,"oir","fr",NA
2009,102.897232026108,1,3,2,87.9,6.73,FALSE,"scorff","fr",2
2015,107.826339942207,1,2,2,84.3,5.14,FALSE,"corrib","ie",2
2005,118.032496843827,2,1,2,85.3,4.17,TRUE,"corrib","ie",2
2000,77.6380990822391,1,2,4,87.6,6.15,FALSE,"nivelle","fr",2
2010,179.21568489784,2,1,1,52.1,1.13,FALSE,"scorff","fr",NA
2002,130.468767016968,1,2,1,82.7,4.74,FALSE,"moy","ie",NA
2015,164.939009487062,2,1,1,65.5,2.11,FALSE,"oir","fr",NA
2007,154.409983298365,2,1,1,54.7,1.1,FALSE,"nivelle","fr",NA
2012,92.2648919164668,2,1,2,84.3,3.93,FALSE,"corrib","ie",2
2002,68.0308977320342,1,2,2,84.2,5.15,FALSE,"corrib","ie",2
2004,156.303590543179,2,1,1,66.8,2.14,FALSE,"moy","ie",NA
2002,105.418109286893,1,2,2,85.3,4.42,TRUE,"oir","fr",2
2017,162.96991146005,2,1,1,63.3,2,FALSE,"moy","ie",NA
2012,162.491184192964,2,1,1,65.5,1.75,FALSE,"moy","ie",NA
2014,124.577513315755,2,1,2,78.8,3.62,TRUE,"corrib","ie",1
2002,88.5912089441628,1,2,2,72.7,3.27,FALSE,"nivelle","fr",2
2006,157.420985286616,1,2,1,71.9,3.21,FALSE,"moy","ie",NA
2005,117.270739785873,2,1,2,92.8,5.78,FALSE,"nivelle","fr",2
2011,161.869442606054,1,2,1,66.6,2.48,FALSE,"scorff","fr",NA
2000,96.875398475666,2,1,2,75.4,2.8,FALSE,"moy","ie",2
2017,150.649739043955,1,2,1,60.7,1.82,FALSE,"corrib","ie",NA
2006,106.657490909025,2,3,2,70.7,2.51,FALSE,"oir","fr",2
2001,168.980335342978,2,1,1,72.1,2.31,TRUE,"moy","ie",NA
2006,149.304714545728,2,2,1,66.9,2150,FALSE,"corrib","ie",NA
2002,167.532614865526,2,1,1,66.8,2.23,FALSE,"nivelle","fr",NA
2013,133.680655472128,2,1,2,76.1,3.16,FALSE,"corrib","ie",2
2007,168.798750024999,2,1,1,69,2.38,FALSE,"scorff","fr",NA
2010,102.894680755396,1,1,2,78.3,3.88,FALSE,"nivelle","fr",2
2002,88.9468350299193,2,2,4,95.9,5.71,FALSE,"scorff","fr",2
2017,156.255154046001,1,1,1,58.3,1.64,FALSE,"oir","fr",NA
2015,155.062294713959,1,2,1,62.2,2.31,FALSE,"moy","ie",NA
2001,153.126151108692,2,1,1,71.5,2.47,FALSE,"scorff","fr",NA
2010,156.132520049423,2,1,1,64.5,1.64,TRUE,"moy","ie",NA
2012,127.070625774582,2,1,3,94,6.02,FALSE,"corrib","ie",1
2007,91.7650751012581,1,2,2,33.5433070866142,5.31,TRUE,"corrib","ie",1
2010,113.958010013931,2,1,2,85.3,4.26,FALSE,"corrib","ie",2
2010,120.006314067744,2,2,2,80.5,3.3,TRUE,"oir","fr",2
2014,177.267902883567,2,1,1,64.7,1.78,FALSE,"scorff","fr",NA
2007,108.491895969373,2,1,3,38.5433070866142,6.81,TRUE,"corrib","ie",2
2003,162.530214602369,2,2,1,70.3,2.66,FALSE,"scorff","fr",NA
2004,89.2844871347253,1,2,2,77.2,4.19,FALSE,"scorff","fr",2
2008,172.715452478659,2,3,1,65.5,1.87,FALSE,"nivelle","fr",NA
2016,168.165002374703,2,1,1,69.3,2.68,TRUE,"corrib","ie",NA
2000,93.8851743438123,1,2,3,97.5,6.3,FALSE,"corrib","ie",2
2015,116.563620278538,1,1,2,77.7,3.85,FALSE,"moy","ie",1
2000,71.8648655650726,1,1,3,81.6,5.12,FALSE,"nivelle","fr",2
2015,131.290442268245,2,2,2,81.7,4.29,FALSE,"oir","fr",2
2010,157.125760176116,2,1,1,69.5,2.15,TRUE,"moy","ie",NA
2013,163.203249523832,2,2,1,66.1,1.51,FALSE,"nivelle","fr",NA
2005,166.106185894242,2,2,1,67.5,1.91,FALSE,"nivelle","fr",NA
2016,129.199371055123,2,1,2,79.6,3.45,FALSE,"corrib","ie",2
2012,98.1477002152136,1,2,4,100.9,7.39,FALSE,"corrib","ie",2
2003,138.284345291554,1,3,1,66,2.29,FALSE,"scorff","fr",NA
2014,125.811455727747,1,1,3,85.5,4.8,FALSE,"scorff","fr",2
2012,170.674534986282,1,1,1,73.1,3.68,FALSE,"corrib","ie",NA
2015,169.370779715782,2,2,1,64.2,1.65,FALSE,"nivelle","fr",NA
2006,146.096283748453,1,2,1,84.5,5.02,FALSE,"corrib","ie",NA
2004,106.672151362073,1,2,4,99.6,7.99,FALSE,"corrib","ie",1
2007,164.406153091282,2,2,1,66.8,1.94,FALSE,"nivelle","fr",NA
2000,95.1871478704141,2,2,2,73.5,2.03,FALSE,"corrib","ie",1
2002,111.192835969007,2,1,2,95.5,5.57,FALSE,"moy","ie",1
2006,99.7157014976952,1,2,3,82.2,4.55,FALSE,"nivelle","fr",2
2006,82.5160300124639,1,3,2,75.2,3.59,FALSE,"nivelle","fr",1
2008,90.7566756085898,1,2,2,83.9,3.96,FALSE,"moy","ie",1
2007,96.0597323858167,1,2,3,37.9527559055118,8.18,TRUE,"moy","ie",2
2006,148.766919835875,2,1,1,73.7,2.47,FALSE,"scorff","fr",NA
2009,184.096007347196,2,1,1,63.6,1.61,FALSE,"corrib","ie",NA
2002,146.591607308455,1,1,1,62.5,2.1,FALSE,"nivelle","fr",NA
2015,105.022092426685,1,2,2,91.6,5.86,FALSE,"moy","ie",2
2010,80.8398104841316,1,1,3,84.8,5.02,FALSE,"nivelle","fr",2
2002,106.827242444056,1,1,2,99.5,7.54,FALSE,"corrib","ie",2
2003,145.129204677429,1,2,1,68,2.45,FALSE,"moy","ie",NA
2001,99.0315336790073,2,1,4,108.2,9.27,TRUE,"moy","ie",2
2002,87.1017582719287,1,1,3,84.1,4.44,FALSE,"nivelle","fr",2
2011,143.571761463279,1,2,1,72.4,2.81,FALSE,"moy","ie",NA
2010,113.411733208079,2,1,2,93.5,5.57,TRUE,"moy","ie",2
2014,103.935467181092,2,1,2,89.8,3.92,FALSE,"moy","ie",1
2016,113.681921864016,2,2,2,83.1,3.54,FALSE,"corrib","ie",2
2013,115.248356641548,2,1,2,69.4,2.35,FALSE,"oir","fr",2
2002,138.113689066143,1,1,1,68.8,2.3,TRUE,"moy","ie",NA
2016,166.773508112327,2,2,1,64.1,1.56,FALSE,"nivelle","fr",NA
2001,113.870590821398,2,1,2,93.2,5.11,FALSE,"corrib","ie",2
2008,139.754042654382,1,1,1,63,2.07,FALSE,"moy","ie",NA
2013,167.779265190106,2,1,1,66.8,2.21,FALSE,"nivelle","fr",NA
2003,88.8027857285524,1,1,2,75.7,3.61,FALSE,"scorff","fr",1
2012,115.877450295101,2,1,3,80.1,3.31,TRUE,"nivelle","fr",2
2007,113.781950526142,2,1,4,98.8,6.52,FALSE,"nivelle","fr",2
2010,149.459181568356,1,2,1,69.1,2.66,TRUE,"scorff","fr",NA
2015,113.594529553412,2,1,2,79.1,3.14,FALSE,"oir","fr",2
2009,87.3455099711907,1,2,2,78.2,4.3,FALSE,"corrib","ie",2
2000,118.017258132414,2,1,2,96,5.46,FALSE,"oir","fr",2
2013,116.777586714437,2,1,3,90.9,5.83,TRUE,"oir","fr",2
2010,163.843152914828,1,2,1,67.8,2.49,FALSE,"nivelle","fr",NA
2004,160.566626685181,1,1,1,70.7,2.47,FALSE,"oir","fr",NA
2015,115.571936951508,2,1,2,81,3.73,FALSE,"moy","ie",2
2016,171.710997991266,2,1,1,64.6,1.57,FALSE,"scorff","fr",NA
2014,178.517873192924,2,1,1,72.3,2.61,FALSE,"moy","ie",NA
2002,127.629021371139,2,1,2,81.9,2.93,FALSE,"moy","ie",2
2004,118.753410049308,2,2,2,84.3,4.26,TRUE,"scorff","fr",2
2002,161.227377238159,2,1,1,64.7,2.1,FALSE,"scorff","fr",NA
2001,92.0443749467359,1,2,3,97.7,7.73,FALSE,"scorff","fr",1
2009,99.6817885413789,1,1,2,87.7,5.82,FALSE,"corrib","ie",2
2006,98.5389425539604,1,1,2,79.8,4.58,FALSE,"corrib","ie",1
2012,110.961023265546,2,1,3,80.1,3.4,FALSE,"nivelle","fr",2
2014,114.896350876719,1,2,3,94.5,6.76,FALSE,"moy","ie",2
2008,160.412223922483,1,2,1,65.7,2.4,FALSE,"corrib","ie",NA
2000,73.3101504487386,1,2,3,90.8,5.5,FALSE,"scorff","fr",2
2004,147.63254813889,1,2,1,68.8,2.72,FALSE,"moy","ie",NA
2012,174.295248926216,2,1,1,66,2.12,FALSE,"moy","ie",NA
2004,124.621554047471,2,2,2,81.8,3.74,FALSE,"nivelle","fr",2
2002,158.798748668394,2,1,1,59.3,1.48,FALSE,"scorff","fr",NA
2004,120.197249940745,2,1,2,78.6,3.11,TRUE,"corrib","ie",2
2007,154.836094534322,2,1,1,29.3700787401575,2.84,FALSE,"moy","ie",NA
2002,107.523695009243,2,1,3,88.4,4.64,FALSE,"nivelle","fr",2
2002,135.045609186841,2,1,1,69.6,2.47,TRUE,"corrib","ie",NA
2003,120.311445426214,2,2,2,86.1,3.85,TRUE,"moy","ie",2
2006,119.12667138165,2,1,2,82.1,3.9,FALSE,"scorff","fr",1
2007,90.1590114564463,1,2,2,78.4,4.29,FALSE,"scorff","fr",1
2005,95.7621196214036,1,1,2,79.8,4.4,FALSE,"scorff","fr",2
2011,154.571025727625,2,1,1,69.1,2.28,FALSE,"moy","ie",NA
2005,116.351065777386,2,1,2,76.4,2.77,FALSE,"nivelle","fr",1
2006,105.630807252881,1,1,3,75.3,3.39,TRUE,"oir","fr",1
2010,111.08331025088,2,1,2,82.9,3.62,FALSE,"oir","fr",1
2004,100.246048876941,2,1,2,77,2.96,FALSE,"nivelle","fr",2
2011,161.071439095501,2,1,1,61,1.62,FALSE,"nivelle","fr",NA
2015,122.239393123284,2,1,2,78.7,3.23,FALSE,"moy","ie",2
2011,126.782206841016,2,2,2,88.9,5.11,FALSE,"corrib","ie",2
2013,113.026313702159,1,2,3,92.4,6.56,FALSE,"moy","ie",2
2006,104.931320895108,1,2,2,78.7,3.93,FALSE,"scorff","fr",2
2014,159.040213213264,1,1,1,65,2.15,FALSE,"moy","ie",NA
2010,96.4016409441763,1,3,3,90.9,6.59,TRUE,"nivelle","fr",2
2006,165.977280305402,2,1,1,64.7,1.82,FALSE,"scorff","fr",NA
2000,160.192205494585,2,2,1,63.5,1.84,FALSE,"corrib","ie",NA
2001,150.592738627529,2,1,1,72.9,2.64,FALSE,"scorff","fr",NA
2007,106.081544991986,2,1,2,85.3,4.54,FALSE,"scorff","fr",2
2006,125.297414076894,2,1,2,87.7,4.71,FALSE,"oir","fr",2
2001,148.761940157831,1,1,1,67.6,2.06,FALSE,"moy","ie",NA
2012,95.1978051966279,1,1,2,88.8,6.3,TRUE,"moy","ie",1
2000,158.545883966823,2,2,1,74.4,2.95,FALSE,"moy","ie",NA
2006,98.3650691685415,1,1,2,78.1,3.2,FALSE,"corrib","ie",2
2003,148.95196141585,2,2,1,74.1,2.46,FALSE,"moy","ie",NA
2010,110.146397034117,2,1,2,69.9,2.48,FALSE,"nivelle","fr",2
2008,199.145881441874,2,1,1,63.6,1.5,FALSE,"scorff","fr",NA
2009,76.7167840896913,1,2,2,70.1,3.37,FALSE,"nivelle","fr",2
2003,110.674579909708,2,1,2,95,4.36,FALSE,"corrib","ie",2
2009,88.5833803014156,1,2,2,79.4,4.31,TRUE,"moy","ie",2
2000,104.670761653258,2,1,2,77.4,3.39,FALSE,"scorff","fr",1
2008,114.949784495736,2,1,2,77.4,3.68,TRUE,"moy","ie",2
2008,154.302964386792,2,1,1,61.2,1.52,FALSE,"scorff","fr",NA
2001,87.8902758182998,1,2,3,80,5,FALSE,"scorff","fr",2
2002,163.390348149295,2,1,1,74.4,3.18,FALSE,"oir","fr",NA
2015,146.312784909376,1,2,1,54.5,1.24,FALSE,"scorff","fr",NA
2002,85.5054282128238,1,3,2,85.1,4.09,FALSE,"nivelle","fr",2
2012,165.706345975982,1,3,1,74.2,3.11,FALSE,"moy","ie",NA
2001,90.3345429300557,2,1,2,84.4,4.55,FALSE,"moy","ie",2
2001,139.132212750704,2,1,1,72.5,2.34,FALSE,"scorff","fr",NA
2003,154.361657061963,2,1,1,60.1,1.3,FALSE,"nivelle","fr",NA
2002,85.6292386678957,1,2,4,99.2,8.72,TRUE,"corrib","ie",2
2001,82.5600088524204,1,2,2,78.7,3.79,FALSE,"nivelle","fr",2
2003,95.4609100232836,1,2,2,78.6,3.53,FALSE,"oir","fr",2
2005,101.437337142147,1,1,4,106.1,10.61,TRUE,"corrib","ie",2
2006,117.515214671039,2,1,2,78.4,3.04,FALSE,"nivelle","fr",2
2007,159.901594125348,2,2,1,26.8503937007874,2.14,FALSE,"moy","ie",NA
2016,156.056730479409,2,1,1,58.2,1.49,FALSE,"nivelle","fr",NA
2000,136.458019435708,1,2,1,71.2,3.33,FALSE,"moy","ie",NA
2015,183.302097481849,2,2,1,63.2,1.94,FALSE,"nivelle","fr",NA
2013,115.182660452185,1,2,2,79.9,4.16,FALSE,"scorff","fr",2
2015,111.563308843665,2,1,2,75.2,2.8,FALSE,"scorff","fr",2
2010,143.877765292509,1,2,1,63.7,1.87,FALSE,"scorff","fr",NA
2007,163.991892683083,2,1,1,26.0236220472441,1.79,FALSE,"moy","ie",NA
2001,88.3886443666616,1,1,2,88.8,6.92,TRUE,"corrib","ie",1
2001,138.454641573323,1,1,1,74.2,3.33,FALSE,"corrib","ie",NA
2011,128.489794878848,2,1,2,81.5,3.78,TRUE,"oir","fr",2
2005,109.189834727307,2,1,2,85.4,4.23,FALSE,"nivelle","fr",2
2011,142.587418824388,1,1,1,68,2.78,FALSE,"corrib","ie",NA
2008,110.693476019235,2,1,2,78.4,4.12,FALSE,"nivelle","fr",2
2002,150.907382332933,1,2,1,73.9,3.5,FALSE,"oir","fr",NA
2000,91.2895310664883,1,2,2,88.3,6.3,FALSE,"corrib","ie",2
2014,167.806288559388,1,1,1,77.8,4.15,FALSE,"corrib","ie",NA
2014,168.169108795343,2,1,1,66.8,2,FALSE,"moy","ie",NA
2005,151.393368758449,1,2,1,72.9,3.75,FALSE,"moy","ie",NA
2002,164.300686447355,2,1,1,68.1,1.95,FALSE,"corrib","ie",NA
2004,97.0413295163906,2,1,2,82.1,4.21,FALSE,"oir","fr",1
2004,119.579545900561,2,1,3,101.8,7.56,TRUE,"corrib","ie",1
2013,122.4132655198,2,1,2,68.8,2.52,FALSE,"oir","fr",1
2007,91.7089192992173,1,1,2,32.5196850393701,3.63,FALSE,"corrib","ie",2
2003,169.952682400851,1,2,1,72.8,3.23,FALSE,"corrib","ie",NA
2009,157.954038087875,2,1,1,76.9,3.22,FALSE,"corrib","ie",NA
2010,170.605138716183,2,1,1,67.8,2.09,FALSE,"moy","ie",NA
2000,107.242138442594,2,1,2,75.7,2.42,FALSE,"corrib","ie",1
2013,104.27544046297,1,2,2,78.2,3.57,FALSE,"corrib","ie",2
2005,135.965379687022,1,2,1,70.5,3.2,FALSE,"corrib","ie",NA
2012,105.958941841176,1,3,2,89,4.76,FALSE,"corrib","ie",2
2003,67.0883907144972,1,2,3,92.1,7.27,FALSE,"moy","ie",1
2004,140.424903865734,1,1,1,68.5,2.31,FALSE,"scorff","fr",NA
2008,115.433144261146,2,1,3,91.8,5.32,FALSE,"moy","ie",2
2010,161.759295939328,1,3,1,66.8,2.66,FALSE,"nivelle","fr",NA
2001,143.7026334443,2,2,1,75.2,2.28,FALSE,"corrib","ie",NA
2013,161.889235778614,2,1,1,66.3,1.9,FALSE,"moy","ie",NA
2006,155.601741497395,2,1,1,71.6,1.98,FALSE,"nivelle","fr",NA
2006,97.9311114745052,2,1,2,82.4,4.15,FALSE,"corrib","ie",2
2016,179.522898645767,2,1,1,63.6,1.99,FALSE,"corrib","ie",NA
2001,100.990865668874,2,1,2,90.7,5.97,TRUE,"moy","ie",1
2007,115.266188854977,2,1,2,76.2,3.16,TRUE,"scorff","fr",1
2005,118.544052224291,2,1,2,89.9,4.65,FALSE,"corrib","ie",1
2000,109.924949656171,2,1,3,95.1,6.53,FALSE,"oir","fr",1
2014,175.603007929135,2,1,1,50.5,0.9,FALSE,"scorff","fr",NA
2005,92.5308059122531,1,2,2,83.5,3.99,FALSE,"moy","ie",2
2010,135.387242133774,1,3,1,63.4,2.05,FALSE,"moy","ie",NA
2012,160.395175525151,2,2,1,58.9,1.53,FALSE,"scorff","fr",NA
2007,108.590791273268,2,1,2,32.9527559055118,3.4,FALSE,"moy","ie",2
2001,130.738756229842,1,1,1,63.1,2.22,FALSE,"moy","ie",NA
2011,97.0032162475066,1,2,2,76.5,4.63,FALSE,"scorff","fr",2
2010,159.358251586891,1,1,1,58,1.54,FALSE,"nivelle","fr",NA
2014,142.986923794263,1,1,1,68,2.61,FALSE,"corrib","ie",NA
2016,174.399013295613,1,2,1,68.4,2.2,FALSE,"corrib","ie",NA
2010,110.244725221945,2,1,2,82.9,3.4,FALSE,"nivelle","fr",2
2004,92.5213031221359,2,1,3,95.7,6.8,TRUE,"moy","ie",2
2003,164.623129688525,2,1,1,70.9,2.09,FALSE,"scorff","fr",NA
2010,118.141891139459,2,2,4,100.9,6.83,FALSE,"corrib","ie",2
2000,95.5156425093172,2,1,2,88.5,5.41,FALSE,"moy","ie",1
2014,99.0718809372673,1,1,2,80.9,4.21,FALSE,"scorff","fr",2
2002,103.427482481769,2,1,3,90.7,4.97,FALSE,"oir","fr",2
2001,103.391980138682,2,1,2,91,4.76,TRUE,"corrib","ie",1
2017,165.423535781148,1,1,1,65.1,2.55,FALSE,"corrib","ie",NA
2001,141.7378377461,1,2,1,77.9,4.64,FALSE,"moy","ie",NA
2006,164.08739927639,2,1,1,65.4,1.58,FALSE,"corrib","ie",NA
2013,179.879695201962,2,1,1,77.1,3,FALSE,"moy","ie",NA
2001,85.456786700671,1,3,4,94.3,6.78,FALSE,"moy","ie",2
2003,87.9378483013004,1,2,2,90.3,5.21,TRUE,"moy","ie",2
2010,105.819799731052,2,1,2,67.6,2.31,FALSE,"scorff","fr",2
2012,161.220682590493,2,1,1,70.1,2.93,TRUE,"moy","ie",NA
2015,130.358784761879,2,1,4,107.4,7.64,TRUE,"corrib","ie",2
2009,139.078881836514,1,2,1,66.4,2.08,FALSE,"moy","ie",NA
2009,102.445915953088,2,2,4,95.8,5.22,FALSE,"scorff","fr",2
2000,114.865703085323,2,1,2,89.1,4.68,FALSE,"corrib","ie",2
2011,164.707235636032,2,1,1,73.2,2.64,FALSE,"corrib","ie",NA
2002,169.879152167612,2,1,1,70,2,FALSE,"scorff","fr",NA
2001,108.969002108335,2,1,2,80.1,3.98,FALSE,"scorff","fr",2
2006,103.143026095266,1,2,2,91,6.08,FALSE,"moy","ie",1
2012,153.477018959835,2,1,1,75.4,2.73,FALSE,"corrib","ie",NA
2016,108.46264023119,2,1,2,73.1,2.78,FALSE,"oir","fr",1
2015,121.505199633007,2,1,2,72.5,2.73,TRUE,"corrib","ie",1
