"year","julian_day","wild","river_age","sea_age","length","weight","sea_lice","sex","river"
1998,90.9554065916158,FALSE,1,2,85.1219570524647,4.66,FALSE,2,"scorff"
2008,104.332843825095,FALSE,1,2,78.1575140537357,2.93,FALSE,1,"moy"
2007,173.285040866408,FALSE,1,1,72.8869548690312,2.25,FALSE,2,"corrib"
1996,101.964837987547,FALSE,1,2,98.8438129534401,6.01,FALSE,1,"moy"
2002,144.79659114272,TRUE,2,1,73.1310312313444,2.36,FALSE,1,"corrib"
1995,143.345581590488,TRUE,1,1,73.5101961009585,2.95,FALSE,1,"corrib"
2002,98.4478749680446,FALSE,1,4,118.55108909812,10.19,TRUE,2,"oir"
2008,73.8904851334315,TRUE,1,2,95.7160603596369,5.97,FALSE,2,"nivelle"
1998,154.052962951559,TRUE,2,1,83.0737496639692,3.7,FALSE,1,"oir"
2001,157.332749304958,FALSE,1,1,88.623991428266,5.09,FALSE,1,"scorff"
1997,150.495984620978,FALSE,1,1,80.057540703067,3.55,FALSE,1,"oir"
2007,119.671242371058,FALSE,2,2,78.526819607702,3.21,FALSE,2,"corrib"
2004,95.8555238277394,FALSE,1,2,101.819660398237,8.52,TRUE,2,"oir"
2002,99.5989997266141,TRUE,1,3,90.1220498537768,4.78,FALSE,2,"corrib"
1995,109.003220666702,FALSE,2,2,82.8974824157456,3.35,FALSE,2,"oir"
2014,101.843890117201,TRUE,1,2,80.9152502468676,3.67,FALSE,2,"oir"
2000,117.465031098492,FALSE,2,4,135.832880617804,18.91,TRUE,2,"scorff"
2000,113.160348440649,FALSE,1,3,103.535308157869,7.51,FALSE,2,"nivelle"
1997,105.714813926966,TRUE,1,2,90.2216203566905,5.55,FALSE,1,"oir"
2008,90.2364697934004,TRUE,1,2,87.3429450850515,3.92,FALSE,2,"oir"
2006,158.169069414742,FALSE,2,1,79.3627939040441,3.72,FALSE,2,"nivelle"
2008,175.013437006443,FALSE,1,1,83.3532704760967,4.27,FALSE,1,"oir"
2013,169.229650747193,TRUE,2,1,67.213464881637,1.78,FALSE,1,"scorff"
2008,122.406855013945,FALSE,1,4,122.925611828749,10.47,TRUE,2,"oir"
1999,160.732361859082,FALSE,1,1,71.9927260429378,2.47,FALSE,1,"scorff"
1999,145.89920024977,TRUE,3,1,72.3061146609923,2.71,FALSE,1,"corrib"
2007,132.887731947636,FALSE,1,2,77.4914076694979,3.61,TRUE,1,"nivelle"
2005,128.234761438926,TRUE,2,1,70.7408626539126,2.58,FALSE,1,"nivelle"
2013,175.550417343001,FALSE,1,1,71.4890896450799,2.35,FALSE,2,"moy"
1998,111.513962687232,FALSE,1,2,88.1464620823545,4.39,FALSE,1,"corrib"
1996,103.137127557035,FALSE,2,2,100.463868703247,7.48,FALSE,2,"moy"
2003,143.232232314432,TRUE,1,1,66.2648682032737,1.73,FALSE,1,"scorff"
1997,154.661975767059,FALSE,1,1,84.6427289858323,4.32,FALSE,1,"oir"
2008,125.035341376145,FALSE,1,2,91.9663794486359,5.2,FALSE,1,"oir"
2000,133.068733720958,TRUE,2,1,71.5130690001865,2.37,FALSE,2,"oir"
1999,153.224950836501,TRUE,1,1,60.2124304592021,1.48,FALSE,1,"scorff"
2007,153.578684149784,TRUE,1,1,79.1896834269631,3.62,FALSE,2,"oir"
2005,169.250168045213,FALSE,2,1,76.5609624798355,2.99,FALSE,1,"scorff"
1995,102.204994677413,FALSE,1,2,95.3842042158075,5.77,FALSE,2,"oir"
2007,166.802838018897,FALSE,1,1,87.3942882143557,4.44,FALSE,1,"corrib"
2003,122.936560194002,FALSE,1,3,118.528539023597,10.33,TRUE,2,"scorff"
2002,96.9928623501718,TRUE,2,2,97.9508488644952,6.02,FALSE,1,"oir"
2009,128.838570461229,FALSE,1,2,95.338915615462,6.53,FALSE,1,"corrib"
1998,147.273624365643,FALSE,1,1,84.6601851189145,4.76,FALSE,2,"corrib"
2008,124.579167920564,FALSE,2,2,85.9743997034967,4.54,FALSE,2,"moy"
2005,125.062777070898,FALSE,2,2,85.1579176159012,4.8,FALSE,2,"scorff"
2013,118.719020987873,TRUE,2,2,96.3974431007882,5.84,FALSE,2,"oir"
2015,168.81671015218,TRUE,2,1,63.1574852578675,1.57,FALSE,2,"corrib"
2005,148.265183725423,FALSE,1,1,74.9778826833824,2.76,FALSE,1,"corrib"
2000,104.619174454056,FALSE,1,2,87.5952749027539,4.92,TRUE,1,"scorff"
1998,166.453485124532,FALSE,1,1,85.0935566921834,4.27,FALSE,1,"corrib"
2000,129.793148251308,TRUE,2,1,66.3937080213359,1.73,FALSE,2,"moy"
1999,152.046610642999,TRUE,2,1,78.8297910465598,2.82,FALSE,1,"scorff"
2013,123.561911033513,FALSE,1,2,90.8060222501261,4.83,FALSE,1,"corrib"
1998,90.6243890493075,TRUE,1,3,95.3616081561671,5.37,FALSE,2,"scorff"
2001,152.483865269939,FALSE,1,1,74.2756392545899,2.89,FALSE,1,"oir"
2015,199.336827396301,FALSE,1,1,82.8342227334441,4.3,FALSE,1,"moy"
1996,106.260393073653,FALSE,1,4,116.88980311399,12.03,TRUE,2,"oir"
2014,175.315785681997,FALSE,2,1,77.445955663366,2.93,FALSE,2,"corrib"
1999,164.661843755617,FALSE,1,1,68.9406208078429,2.09,FALSE,2,"oir"
2000,176.783934199319,FALSE,1,1,84.5759175384817,3.89,FALSE,2,"nivelle"
1995,94.0459129976429,TRUE,2,3,100.668793518419,7.15,FALSE,2,"moy"
2009,90.7623834479321,TRUE,2,4,109.277697350757,7.58,FALSE,2,"scorff"
2008,102.280384011122,TRUE,1,2,90.3850134010076,5.07,FALSE,1,"nivelle"
2008,166.62817062885,TRUE,2,1,64.5105977736758,1.87,FALSE,1,"scorff"
2006,114.147181475441,TRUE,2,3,85.5549418820165,4.21,FALSE,2,"oir"
2003,140.570524679218,TRUE,1,1,71.8875363117857,2.43,FALSE,1,"oir"
2013,156.179593520586,TRUE,1,1,68.7329687391258,2.32,FALSE,1,"corrib"
2013,167.33172045625,TRUE,2,1,65.9569079011306,2.28,FALSE,2,"corrib"
2001,104.831189610216,FALSE,2,3,106.758936984726,7.46,FALSE,2,"nivelle"
2014,102.147113270496,TRUE,2,2,66.4359850843402,2.01,FALSE,2,"nivelle"
1997,144.142775670562,FALSE,2,1,78.7080154534518,3.69,TRUE,2,"nivelle"
1997,124.995678396425,FALSE,2,2,86.2888489899478,4.23,FALSE,2,"corrib"
2000,97.7393830539969,FALSE,1,3,109.244766051863,8.72,FALSE,2,"nivelle"
2000,123.073600582672,FALSE,1,2,90.6663009515697,NA,FALSE,2,"nivelle"
1995,162.540183563108,FALSE,1,1,79.772950331387,3.41,FALSE,2,"corrib"
1998,163.176723934013,FALSE,1,1,82.8012565639097,4.28,FALSE,2,"scorff"
2015,151.807059398141,TRUE,1,1,62.2751622977337,1.58,FALSE,1,"corrib"
2006,109.755329928746,FALSE,1,2,85.781861704789,3.97,FALSE,2,"corrib"
1999,115.712707765656,FALSE,1,2,97.9422087751642,7.03,FALSE,2,"corrib"
2001,165.811537428964,FALSE,1,1,71.3817441725822,2.67,FALSE,2,"corrib"
2005,162.145743378967,TRUE,1,1,78.6458977319856,3.14,FALSE,2,"moy"
2005,111.711419288102,FALSE,2,2,103.233937648384,8.33,TRUE,2,"oir"
2002,155.335948843327,FALSE,1,1,78.7960448214725,3.04,FALSE,2,"corrib"
1997,87.2939244034497,TRUE,1,2,87.3863198549278,4.81,FALSE,2,"moy"
2014,178.385358593141,FALSE,1,1,79.9700604131988,3.3,FALSE,1,"oir"
2001,124.765126454901,FALSE,1,2,94.9176907894874,4.89,FALSE,2,"nivelle"
2001,119.486563880237,FALSE,1,4,132.387347241015,15.52,TRUE,2,"nivelle"
2006,101.753041586709,TRUE,1,2,79.0655590316432,3.36,FALSE,1,"scorff"
1998,159.921663984179,FALSE,1,1,82.2959340775069,3.6,FALSE,1,"corrib"
2000,175.36943231171,FALSE,1,1,85.0061038736408,4.8,FALSE,1,"nivelle"
1999,107.993529761657,TRUE,1,2,98.2134235713975,6.86,TRUE,2,"nivelle"
2007,116.863480182881,FALSE,1,2,94.7485491004634,7.03,FALSE,2,"scorff"
1998,85.3096496841599,TRUE,2,2,83.2901990587484,4.11,FALSE,2,"nivelle"
2008,168.040084304721,TRUE,2,1,72.7161595882678,2.41,TRUE,1,"scorff"
1999,130.881292588275,TRUE,2,1,73.7403010441564,2.8,FALSE,2,"nivelle"
2000,110.987157308372,FALSE,1,4,124.647523240685,14.03,FALSE,2,"nivelle"
1999,111.523609226933,TRUE,2,2,81.7522085694296,4.26,FALSE,2,"nivelle"
1998,165.635978313371,FALSE,1,1,76.2110753774126,2.68,FALSE,1,"scorff"
2002,117.842377347215,FALSE,2,3,117.81928761284,10.64,TRUE,2,"oir"
2008,163.271810913548,FALSE,1,1,77.4066398940012,2.8,FALSE,2,"oir"
2002,157.147461382011,FALSE,2,1,79.9547295181438,3.14,FALSE,2,"moy"
1996,66.268779487981,TRUE,1,2,72.2950140177076,2.3,FALSE,2,"nivelle"
2000,96.9167706883979,TRUE,1,3,95.1540614885579,5.83,FALSE,2,"corrib"
2006,180.020171229039,FALSE,1,1,81.8432314281372,3.6,FALSE,1,"moy"
1996,96.5459618372619,FALSE,1,2,91.298270278132,4.93,FALSE,2,"moy"
1996,87.0814636421631,FALSE,1,2,85.0743090681852,4.59,FALSE,2,"nivelle"
2002,112.865517307924,FALSE,2,3,108.978973422617,8.7,TRUE,1,"moy"
2002,104.140805379365,FALSE,1,2,91.6305259947806,4.74,TRUE,2,"scorff"
2001,119.195199150534,FALSE,2,2,92.4009911260779,4.94,TRUE,2,"moy"
1995,91.7424332327088,FALSE,2,2,85.9985369408368,4.56,FALSE,2,"nivelle"
2001,142.134855507839,TRUE,1,1,70.5580485943621,2.31,FALSE,2,"nivelle"
1997,145.546063945036,FALSE,1,1,80.4427944271459,3.02,FALSE,1,"nivelle"
2003,147.867725641064,FALSE,2,1,76.8858013597249,3.36,FALSE,1,"moy"
2008,159.6183618448,FALSE,1,1,69.3445826691164,2.09,FALSE,1,"nivelle"
2000,143.086620732739,TRUE,1,1,76.7593640885979,3.09,FALSE,2,"nivelle"
2003,173.314836239879,FALSE,1,1,81.1537093010005,3.7,FALSE,2,"corrib"
2001,134.545044922538,TRUE,2,1,67.9683338959909,2.07,TRUE,2,"scorff"
2000,143.47471653155,FALSE,1,1,71.9006749568868,2.62,FALSE,2,"moy"
1999,89.1971420193866,TRUE,1,4,113.657613218477,10.41,TRUE,2,"moy"
2003,114.441093350066,FALSE,1,2,92.0204285410589,5.02,FALSE,1,"corrib"
2005,106.57040825425,TRUE,2,2,81.3977111601087,3.47,FALSE,2,"oir"
1998,69.0181856457302,TRUE,2,2,79.6653827144626,3.63,FALSE,2,"oir"
2008,116.908866782104,FALSE,1,2,77.0255877238286,3.71,FALSE,1,"nivelle"
1995,156.40926140002,FALSE,2,1,74.5627182420171,2.33,FALSE,1,"nivelle"
1998,79.9307173565002,TRUE,2,2,93.6400516697168,5.39,FALSE,2,"corrib"
1997,152.855685256255,FALSE,3,1,82.7938243252368,3.71,FALSE,1,"moy"
2000,112.877307275539,FALSE,1,2,89.658867390722,4.76,FALSE,2,"moy"
2005,137.240962975703,TRUE,1,1,74.0226430667444,2.85,FALSE,1,"moy"
2001,101.866990640424,TRUE,2,2,86.5664834918476,4.21,FALSE,2,"moy"
2002,131.108239014459,TRUE,1,1,77.313642693715,2.9,FALSE,1,"oir"
1996,100.505279446496,FALSE,1,3,117.469893926722,9.76,FALSE,2,"scorff"
2000,148.191816585809,TRUE,2,1,71.1414164712981,2.3,FALSE,2,"nivelle"
2005,140.482168941342,TRUE,2,1,71.1388984519664,2.54,FALSE,1,"corrib"
1998,100.260177416167,TRUE,2,3,106.247223615687,8.08,FALSE,2,"nivelle"
1995,112.155416669473,FALSE,2,3,109.72345858169,8.42,FALSE,2,"moy"
2003,108.493535146318,TRUE,2,1,71.1883801603368,2.69,FALSE,2,"moy"
1996,145.922591846609,TRUE,2,1,72.2559344548568,2.8,FALSE,1,"oir"
2014,128.236262166958,FALSE,2,2,86.2916966152424,4.16,FALSE,2,"oir"
2007,144.177142822863,TRUE,1,1,69.8290918650591,2.56,FALSE,1,"oir"
2004,159.528935566501,FALSE,2,1,71.7515664442326,2.45,TRUE,1,"nivelle"
2000,139.801784575365,TRUE,1,1,71.8338301800801,2.46,FALSE,2,"scorff"
2010,115.154467122566,FALSE,1,4,120.092658443493,10.95,TRUE,2,"moy"
2001,165.628343044546,TRUE,2,1,79.8792304684813,3.36,FALSE,2,"corrib"
1998,77.2383753606078,TRUE,1,2,77.439144348456,3.48,TRUE,2,"moy"
2001,92.8807184272684,TRUE,2,2,90.7131766810938,5.53,FALSE,2,"moy"
2013,158.267779698523,TRUE,1,1,71.6169133811269,2.4,FALSE,1,"moy"
1998,125.543410169245,FALSE,1,3,119.662472112269,12.1,TRUE,2,"moy"
1998,98.8485055930263,TRUE,1,2,84.4384710515444,3.63,FALSE,2,"scorff"
1995,101.909758794351,FALSE,1,2,86.6504119676634,4.22,FALSE,2,"moy"
2006,122.3767087653,FALSE,1,2,92.1722530786674,5.86,FALSE,1,"moy"
2007,97.6893339731076,TRUE,3,3,105.721870270463,7.48,TRUE,2,"scorff"
1998,110.324692949455,FALSE,2,2,94.7206825107882,5.33,FALSE,2,"oir"
2009,171.958473596229,FALSE,1,1,79.2410908224649,2.84,FALSE,1,"nivelle"
2000,90.4814256188556,FALSE,1,2,95.6937005246373,6.26,FALSE,2,"corrib"
1996,97.4838372896037,TRUE,2,2,92.133432119353,5.07,FALSE,2,"moy"
1996,96.5200458273517,FALSE,1,3,100.024953139313,6.89,TRUE,2,"scorff"
1998,165.585250372354,FALSE,1,1,81.1686812563759,3.51,FALSE,1,"moy"
1995,135.630472809812,TRUE,2,1,75.654824626683,2.72,FALSE,1,"moy"
1995,153.013674165843,FALSE,1,1,84.5973921283307,4.68,FALSE,1,"corrib"
1999,108.441103431514,TRUE,1,2,98.3704700712812,7.14,FALSE,2,"corrib"
2002,87.596745425821,TRUE,1,3,102.423542645041,7.45,TRUE,2,"nivelle"
2001,102.557056197531,FALSE,2,3,107.610521564565,7.07,FALSE,2,"scorff"
2002,178.268371921075,FALSE,1,1,81.0086320813941,4.11,FALSE,2,"scorff"
1998,101.742202912573,FALSE,1,2,96.9850358355358,5.95,FALSE,2,"moy"
2014,119.427643937609,FALSE,2,2,83.7960315357672,3.95,FALSE,2,"corrib"
1999,84.7966036301485,TRUE,2,2,88.1532755943615,4.99,FALSE,2,"nivelle"
1995,127.815728799464,TRUE,2,1,77.9167651245691,3.27,FALSE,1,"nivelle"
2014,130.603089925723,FALSE,1,2,74.4343982802402,2.72,FALSE,NA,"nivelle"
1997,75.0014260846339,TRUE,3,3,99.4786039593114,6.45,TRUE,2,"nivelle"
2011,100.985684320456,TRUE,2,3,81.0086753346194,3.24,FALSE,1,"scorff"
2009,119.443395831558,FALSE,1,2,88.3219372420624,5.22,FALSE,1,"oir"
2009,152.765857924952,FALSE,2,1,76.2854456224744,2.76,FALSE,2,"nivelle"
2006,166.190678876586,FALSE,1,1,77.9735553934994,3.16,FALSE,2,"oir"
2005,167.68600736724,FALSE,1,1,76.4897907027633,3.43,FALSE,2,"nivelle"
2013,167.002722030008,FALSE,1,1,76.014914802235,2.86,FALSE,1,"moy"
2005,118.358391641045,FALSE,1,3,108.393907695459,8.6,FALSE,2,"oir"
1996,94.3895837613556,FALSE,2,2,91.1336392112973,4.13,FALSE,2,"scorff"
1995,101.242718983262,FALSE,1,2,91.6473540480977,5.6,FALSE,1,"scorff"
2003,169.917771292731,FALSE,1,1,77.6128669404139,3.25,FALSE,1,"nivelle"
1997,146.849977885581,FALSE,1,1,75.4646023022494,3.36,FALSE,1,"oir"
2000,117.876249055522,FALSE,1,2,80.0322165129407,3.85,FALSE,2,"moy"
1999,162.33313018392,FALSE,1,1,80.5059272597367,3,FALSE,2,"moy"
2008,120.681953804609,TRUE,2,3,91.3827544178049,5.19,FALSE,2,"scorff"
2001,113.148929485719,FALSE,1,2,86.2236802989506,4.86,FALSE,2,"scorff"
1997,105.306605631916,FALSE,1,2,94.7869770769741,5.5,FALSE,1,"oir"
2008,166.383734279626,FALSE,2,1,83.0604107217849,3.48,FALSE,2,"moy"
1996,73.8327950365411,FALSE,1,3,113.617993169166,10.53,FALSE,2,"moy"
2014,102.738585826796,FALSE,1,3,96.5468072815246,5.96,FALSE,2,"corrib"
1997,156.893459857559,FALSE,1,1,74.7526395882822,3.66,FALSE,2,"corrib"
2007,168.399345725853,FALSE,1,1,85.2131267217348,4.33,TRUE,1,"corrib"
2007,150.015172760413,TRUE,1,1,65.4608420923314,2.17,FALSE,1,"scorff"
2000,124.068879246131,FALSE,1,2,91.6315258194232,5.52,FALSE,2,"oir"
1997,87.4426116399154,TRUE,2,2,91.074380758149,4.26,TRUE,2,"corrib"
1995,115.945145892723,FALSE,1,3,114.695772367395,10.31,TRUE,2,"corrib"
2002,106.624228153551,FALSE,1,2,84.8596760225513,3.9,FALSE,2,"nivelle"
2008,129.202120312025,FALSE,1,2,99.7246336642018,6.12,FALSE,1,"nivelle"
2003,121.249773474896,FALSE,1,4,122.835952352179,12.43,TRUE,2,"corrib"
1995,107.000026679026,TRUE,3,2,85.1374776134196,3.79,FALSE,2,"oir"
1997,105.596192779281,FALSE,1,2,97.3211152154045,5.4,FALSE,2,"corrib"
2002,113.375322422602,FALSE,1,2,90.6132070520764,5.01,FALSE,2,"corrib"
2005,162.957935519074,FALSE,2,1,78.4940336710982,3.12,FALSE,2,"scorff"
2002,121.419656179926,FALSE,1,2,86.0726212957239,4.44,FALSE,2,"oir"
1998,101.30433998083,TRUE,2,2,83.4734492615944,4.59,FALSE,2,"oir"
2004,144.867104225145,TRUE,2,1,60.9291264137725,1.59,FALSE,1,"corrib"
1995,129.468712271025,FALSE,2,2,91.3137263369665,5.33,FALSE,2,"oir"
1996,93.3187938795634,TRUE,1,2,83.6360879406095,3.88,TRUE,1,"nivelle"
2002,95.2255987216879,FALSE,1,2,98.9972013997848,6.97,FALSE,2,"oir"
2004,104.283420667888,FALSE,1,2,87.2327789771123,4.33,FALSE,2,"corrib"
1995,101.127571063959,TRUE,1,2,78.6583232886621,3.78,FALSE,2,"scorff"
1998,105.303658696258,FALSE,2,3,110.600490546394,8.54,TRUE,2,"scorff"
2008,152.342882037034,TRUE,2,1,68.6546367319506,2.28,FALSE,1,"nivelle"
1995,157.854769355762,FALSE,1,1,87.3012452191818,4.2,TRUE,1,"nivelle"
2005,158.338514692867,FALSE,1,1,81.2362877572692,3.6,FALSE,1,"nivelle"
2007,136.373641946715,TRUE,2,1,65.2013809661052,1.86,FALSE,1,"scorff"
2001,90.499636984685,TRUE,2,2,88.0268429847726,5.32,FALSE,2,"corrib"
1999,103.072142762939,TRUE,1,2,90.0042339916175,4.99,FALSE,2,"oir"
1998,141.018378706763,TRUE,1,1,75.3321516932819,3.11,FALSE,2,"oir"
2009,123.393873965805,FALSE,1,2,81.7251104472336,3.43,FALSE,2,"oir"
1998,109.719525913102,FALSE,1,2,104.566693301883,8.07,FALSE,2,"nivelle"
2007,120.683895622222,FALSE,1,2,86.1476099303097,4.53,FALSE,2,"oir"
1998,85.3480294614633,TRUE,2,2,83.8613566584129,3.81,FALSE,2,"nivelle"
1995,140.667775277111,TRUE,2,1,69.0499761438179,2.51,FALSE,1,"nivelle"
2008,154.942172648,TRUE,1,1,65.5759637753635,2.02,FALSE,2,"nivelle"
2015,151.890445920285,FALSE,2,1,71.3595608481015,2.55,FALSE,1,"nivelle"
NA,194.26022782639,FALSE,2,1,72.1213018907173,2.39,TRUE,1,"scorff"
2000,104.554715005687,FALSE,1,2,99.1087275082991,6.67,FALSE,1,"scorff"
2006,146.191074944543,TRUE,2,1,63.0390654003063,1.61,FALSE,2,"nivelle"
1995,144.01738090468,FALSE,1,1,86.7215088728265,4.7,FALSE,2,"oir"
2002,112.990178303762,FALSE,1,2,80.5903481064047,3.9,FALSE,2,"scorff"
1995,96.5421583642321,FALSE,2,2,91.9138598161187,5.89,FALSE,1,"scorff"
2000,137.319100841302,TRUE,1,1,62.9191211200443,1.75,FALSE,1,"oir"
1995,167.562961539571,FALSE,1,1,82.1027035098591,4.02,FALSE,1,"corrib"
2009,108.273198967973,TRUE,3,2,81.7331190246197,4.08,FALSE,1,"moy"
1998,106.371095346727,FALSE,1,2,86.4408602995646,3.96,TRUE,2,"oir"
2005,148.811098161923,TRUE,3,1,71.2871942519075,2.57,FALSE,1,"moy"
2013,149.178381549923,TRUE,3,1,66.6009575823958,1.75,FALSE,1,"nivelle"
1998,109.500739276172,FALSE,1,2,96.8489871298338,5.37,FALSE,2,"oir"
1998,91.5976752837008,TRUE,2,2,79.6778058847637,3.33,FALSE,2,"corrib"
2009,116.73889197682,FALSE,1,2,94.6314111570201,5.52,FALSE,2,"moy"
2008,121.724579690255,FALSE,1,2,95.1187981122677,5.61,FALSE,1,"corrib"
1998,107.742431505032,FALSE,1,2,99.2297771394405,5.71,FALSE,2,"corrib"
2014,151.077796605973,FALSE,1,1,69.257040135875,2.08,FALSE,1,"moy"
2002,157.340562373576,TRUE,2,1,68.6430646842695,2.14,FALSE,1,"moy"
1999,149.147647248296,TRUE,2,1,69.9827735446717,2.74,FALSE,2,"scorff"
2002,161.941150554221,FALSE,1,1,76.3179263551831,2.82,FALSE,1,"moy"
2007,112.055047628932,FALSE,1,2,78.4673973658902,2.91,FALSE,2,"moy"
2001,94.5366773202827,FALSE,2,2,91.3979163818929,5.02,FALSE,2,"corrib"
1998,94.5798239606664,TRUE,2,3,106.146074133901,8.86,FALSE,2,"oir"
2009,146.370187155571,TRUE,2,1,75.1523615092361,3,FALSE,1,"oir"
2003,153.299801657848,TRUE,2,1,73.1700409944606,3.57,FALSE,2,"nivelle"
2008,107.941618732437,TRUE,1,2,74.2303331718697,2.34,FALSE,2,"corrib"
1996,100.760483726257,TRUE,1,2,82.6317769327544,4.02,FALSE,1,"moy"
1996,97.6089915383093,TRUE,1,2,97.2893591411548,5.68,FALSE,2,"nivelle"
2011,174.957730596825,FALSE,1,1,73.6467831115274,2.71,FALSE,2,"corrib"
2008,171.005353450035,FALSE,1,1,80.2958969889833,3.08,FALSE,2,"oir"
2006,108.766652814686,TRUE,1,2,85.4844003572033,4.32,FALSE,2,"oir"
2008,177.591144242409,FALSE,2,1,75.5204554809896,2.98,FALSE,1,"moy"
2008,103.674339571383,TRUE,2,3,107.53062737299,8.24,TRUE,2,"nivelle"
1995,157.619559339916,FALSE,1,NA,73.9714788360921,2.53,TRUE,1,"scorff"
1995,90.3412233948348,TRUE,2,2,94.3932349250132,5.54,FALSE,2,"corrib"
2007,122.148281024479,FALSE,1,2,87.0799455574484,5.32,FALSE,2,"scorff"
2011,116.480201170351,FALSE,1,3,100.402329241382,7.26,TRUE,2,"corrib"
2007,152.872229858685,FALSE,2,1,84.1957827746526,4.19,TRUE,2,"moy"
1996,81.9697300557095,TRUE,1,2,83.6935317993699,4.32,FALSE,1,"corrib"
2007,139.026284255807,FALSE,2,2,98.5172362654865,7.63,FALSE,2,"scorff"
2007,159.890131026823,TRUE,2,1,74.26573871494,2.58,FALSE,2,"nivelle"
2000,133.244532400813,TRUE,1,1,64.2382452893928,1.64,FALSE,1,"corrib"
1999,158.137493806537,FALSE,2,1,80.5046428852774,3.56,FALSE,2,"scorff"
2003,142.205915290285,FALSE,1,1,78.3665150866927,3.52,FALSE,2,"moy"
1999,165.540388413658,TRUE,1,1,71.6070280212359,2.68,FALSE,1,"nivelle"
2013,167.244165721665,TRUE,1,1,72.4589634817058,2.33,FALSE,1,"corrib"
2007,115.853596148647,TRUE,2,2,79.9318516670149,3.22,FALSE,2,"oir"
1995,125.879936012698,TRUE,2,1,75.2880555845039,3.17,TRUE,1,"scorff"
1998,93.0690256017828,TRUE,2,3,106.874966966469,8.96,FALSE,2,"oir"
2000,92.4784954585398,FALSE,1,2,84.1469541792155,5.07,TRUE,2,"moy"
2010,168.880940153617,FALSE,1,1,78.3290127455864,2.86,FALSE,2,"moy"
2009,121.171344530219,FALSE,1,2,91.2901137476021,4.97,FALSE,2,"oir"
2014,125.238523850501,TRUE,1,2,76.093400156853,3.11,FALSE,1,"scorff"
2012,181.525750289178,FALSE,1,1,79.9315394209322,3.47,FALSE,2,"scorff"
1999,145.68383122398,FALSE,1,1,75.0448045806128,2.25,FALSE,2,"nivelle"
2015,112.416842871939,FALSE,2,3,101.286240444393,8.27,FALSE,2,"corrib"
1998,90.5834666912848,FALSE,1,2,87.8448832458646,4.79,TRUE,1,"moy"
2006,94.3265935813459,TRUE,2,2,83.3522766660159,4.07,FALSE,2,"moy"
2009,113.308408646473,TRUE,2,2,82.7190280077373,4.06,FALSE,2,"oir"
2000,162.987185945952,FALSE,2,1,70.6912824940129,2.59,FALSE,1,"scorff"
2013,117.036154456937,FALSE,1,3,98.1070329524277,5.95,FALSE,1,"corrib"
2003,155.713842049085,FALSE,1,1,72.2034145677336,2.57,FALSE,2,"scorff"
2000,118.722866473811,FALSE,1,2,88.8637163569915,4.78,FALSE,2,"nivelle"
2014,150.513313533887,FALSE,1,3,102.698043938974,7.66,FALSE,1,"scorff"
1995,91.3987484285432,TRUE,1,2,90.3765776926599,5.45,TRUE,2,"moy"
2000,82.2726737390206,TRUE,1,2,77.3929899237279,3.18,FALSE,2,"corrib"
2003,114.322916532542,FALSE,2,4,116.372128562752,12.48,TRUE,2,"moy"
2004,111.176022377922,FALSE,1,2,75.6567613630135,2.68,FALSE,2,"moy"
2015,179.650461246864,FALSE,1,1,73.6437097605833,3.24,FALSE,1,"moy"
2003,172.350266559341,FALSE,2,1,77.8232662582512,3.11,FALSE,1,"nivelle"
1995,101.760899283577,FALSE,1,2,85.5761225695487,4.13,FALSE,1,"corrib"
2004,115.595575135489,TRUE,2,2,75.7390846413769,2.78,TRUE,2,"oir"
2000,145.73863248918,TRUE,3,1,75.7990962891913,2.35,FALSE,1,"oir"
2000,99.6842843928838,FALSE,2,2,92.8954855131939,4.61,FALSE,1,"nivelle"
1998,101.681954188102,TRUE,2,2,80.3231572635353,3.43,FALSE,2,"moy"
2004,129.891020290011,TRUE,1,1,68.5875250572745,2.5,FALSE,1,"oir"
1995,132.144047544541,TRUE,1,1,67.3198339582504,2.4,FALSE,1,"scorff"
2003,150.986031406442,FALSE,1,1,70.5601950734648,2.62,FALSE,1,"corrib"
2001,152.128319794161,FALSE,2,1,71.3248933250419,2.55,FALSE,2,"oir"
1998,107.180099427083,FALSE,1,3,95.7244566423031,5.52,FALSE,2,"oir"
1997,89.6819782524002,TRUE,1,2,85.7410462940269,3.89,FALSE,2,"nivelle"
1997,99.6079778801133,TRUE,2,2,92.2053014796223,5.6,FALSE,2,"corrib"
2003,173.258188711536,FALSE,1,1,78.3151987837404,3.66,TRUE,1,"moy"
2008,112.632080904493,FALSE,1,3,100.933562233236,6.79,FALSE,1,"nivelle"
1995,70.3023004021754,TRUE,2,4,110.502855023851,8.97,TRUE,2,"corrib"
2003,118.78859600982,FALSE,1,2,85.0075430305371,4.03,FALSE,2,"nivelle"
1997,77.9550065311154,TRUE,1,3,103.632458296602,6.69,FALSE,2,"nivelle"
1995,129.89905248492,TRUE,1,1,80.2126190426365,3.73,FALSE,1,"corrib"
1997,134.583376869561,TRUE,2,1,74.8883719218386,2.78,FALSE,2,"corrib"
1999,157.327398200159,FALSE,1,1,83.4736640540611,4.22,FALSE,2,"scorff"
2007,147.133083299857,TRUE,2,1,63.6157329807508,2.07,FALSE,2,"corrib"
2012,159.689279276788,TRUE,2,1,64.9886519755489,1.68,FALSE,1,"scorff"
2006,94.255299914495,TRUE,3,3,91.965450757681,5.26,FALSE,2,"scorff"
